-25.65	0.88	0.2
-20.74	0.94	0.31
-20.12	0.93	0.28
-18.69	0.9	0.36
-14.45	0.87	0.58
-13.69	0.88	0.56
-13.35	0.89	0.63
-15.29	0.92	0.62
-16.16	0.93	0.57
-15.47	0.95	0.41
-11.51	0.95	0.61
-9.75	0.95	0.66
-9.35	0.96	0.69
-10.56	0.96	0.61
-13.82	0.97	0.48
-13.52	0.98	0.71
-12.93	0.97	0.69
-14.1	0.97	0.63
-16.92	0.97	0.41
-21.35	0.9	0.26
-25.34	0.3	0.17
-23.85	0.14	0.23
-23.91	0.12	0.18
-25.94	0.15	0.18
-29.25	0.4	0.26
-29.56	0.89	0.36
-22.23	0.96	0.23
-19.6	0.96	0.23
-18.99	0.95	0.64
-16.74	0.96	0.4
-13.59	0.95	0.42
-12.59	0.95	0.47
-12.89	0.94	0.51
-14.68	0.94	0.58
-16.83	0.95	0.46
-22.71	0.95	0.2
-21.27	0.95	0.24
-20.66	0.95	0.19
-13.88	0.95	0.47
-11.57	0.95	0.59
-11.62	0.94	0.48
-14.7	0.94	0.6
-16.9	0.95	0.28
-22.22	0.94	0.34
-29.79	0.91	0.25
-32.96	0.83	0.26
-34.66	0.77	0.31
-35.9	0.8	0.22
-34.13	0.88	0.31
-23.62	0.97	0.35
-21.42	0.97	0.38
-20.78	0.97	0.54
-22.01	0.97	0.66
-20.26	0.97	0.67
-18.2	0.97	0.62
-18.49	0.97	0.49
-20.94	0.97	0.25
-24.41	0.98	0.3
-23.21	0.98	0.46
-22.28	0.98	0.44
-23.64	0.97	0.29
-26.9	0.92	0.25
-28.1	0.58	0.2
-27.33	0.1	0.2
-27.4	-0.2	0.14
-26.35	-0.28	0.15
-26.02	-0.23	0.21
-28.09	-0.04	0.17
-25.86	0.89	0.34
-19.22	0.96	0.31
-17.75	0.97	0.43
-19.16	0.98	0.56
-20.73	0.99	0.58
-20.47	0.99	0.76
-20.45	0.99	0.79
-19.91	1	0.78
-19.76	0.99	0.82
-20.48	0.99	0.79
-23.06	0.99	0.71
-21.72	0.97	0.35
-22.21	0.97	0.38
-29.58	0.93	0.23
-31.91	0.89	0.22
-30.42	0.95	0.43
-30.45	0.95	0.47
-39.53	0.88	0.22
-44.58	0.65	0.27
-44.29	0.63	0.27
-41.29	0.37	0.25
-34.64	0.15	0.22
-31.47	0.06	0.17
-30.5	-0.02	0.18
-29.39	-0.03	0.23
-29.84	-0.03	0.13
-31.91	-0.03	0.2
-32.37	-0.02	0.26
-31.65	0.01	0.3
-33.34	0.02	0.42
-40.31	-0.04	0.39
-67.09	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-31.68	0.5	0.07
-24.58	0.56	0.29
-18.41	0.85	0.2
-13.64	0.94	0.48
-12.29	0.94	0.52
-13.71	0.94	0.41
-15.39	0.97	0.52
-16.7	0.99	0.81
-15.61	0.97	0.66
-15.38	0.95	0.62
-15.75	0.95	0.54
-18.21	0.94	0.35
-21.65	0.63	0.3
-21.91	-0.05	0.21
-22.12	-0.13	0.22
-25.86	-0.05	0.18
-26.81	0.07	0.23
-26.59	0.6	0.28
-18.05	0.94	0.29
-16.07	0.95	0.33
-15.71	0.95	0.48
-19.38	0.96	0.44
-20.16	0.98	0.58
-20.17	0.99	0.73
-20.85	1	0.69
-23.65	0.98	0.54
-25.17	0.27	0.34
-24.5	-0.05	0.25
-25.85	-0.1	0.19
-28.03	-0.14	0.25
-29.94	0.05	0.19
-32.35	0.18	0.26
-29.12	0.8	0.15
-19.49	0.98	0.51
-15.71	0.98	0.71
-14.28	0.97	0.69
-13.16	0.96	0.6
-12.33	0.96	0.63
-13.47	0.97	0.65
-15.66	0.98	0.47
-17.75	0.99	0.71
-19.21	0.99	0.65
-21.77	0.99	0.56
-27.2	0.99	0.54
-36.12	0.98	0.48
-38.56	0.93	0.41
-20.64	0.96	0.19
-16.05	0.96	0.24
-15.22	0.97	0.43
-17.47	0.97	0.39
-22.6	0.98	0.48
-20.45	0.97	0.29
-16.93	0.95	0.49
-17.16	0.95	0.55
-18.95	0.96	0.58
-22.68	0.98	0.53
-25.52	0.99	0.51
-29.67	0.99	0.38
-34.81	0.98	0.57
-41.93	0.94	0.39
-42.54	0.6	0.22
-37.33	0.59	0.29
-35.81	0.56	0.19
-37.02	0.55	0.18
-29.7	0.91	0.08
-18.74	0.97	0.44
-16.79	0.98	0.64
-18.06	0.98	0.61
-18.24	0.99	0.66
-15.4	0.98	0.65
-13.91	0.98	0.6
-12.81	0.97	0.6
-13.63	0.97	0.54
-14.69	0.96	0.52
-17.51	0.97	0.57
-17.81	0.96	0.63
-18.4	0.96	0.6
-18.33	0.96	0.55
-19.96	0.97	0.5
-24.15	0.97	0.31
-29.48	0.97	0.21
-36.77	0.92	0.27
-44.67	0.7	0.19
-62.36	0.5	0
-32.73	0.59	0.23
-22.46	0.94	0.31
-11.58	0.97	0.44
-8.77	0.97	0.69
-8.71	0.97	0.71
-11.39	0.97	0.62
-15.83	0.97	0.46
-21.03	0.97	0.34
-28.69	0.97	0.41
-30.64	0.97	0.41
-23.44	0.96	0.37
-17.73	0.97	0.57
-14.97	0.97	0.7
-14.76	0.97	0.68
-16.32	0.96	0.63
-17.82	0.97	0.57
-21.91	0.97	0.43
-25.58	0.97	0.2
-29.71	0.98	0.32
-37.16	0.98	0.42
-42.71	0.97	0.34
-69.27	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-21.15	0.76	0.14
-14.17	0.88	0.46
-10.96	0.88	0.42
-12.7	0.89	0.44
-17.54	0.93	0.41
-19.15	0.96	0.57
-21.04	0.97	0.51
-23.94	0.97	0.42
-28.92	0.98	0.28
-38.85	0.93	0.24
-41.29	0.9	0.48
-43.85	0.92	0.43
-51.49	0.84	0.13
-37.83	0.78	0.07
-20.87	0.96	0.31
-18.1	0.96	0.45
-16.84	0.95	0.52
-18.99	0.95	0.31
-22.2	0.95	0.28
-26.71	0.95	0.24
-30.48	0.95	0.31
-25.39	0.97	0.34
-19.33	0.96	0.43
-16.68	0.95	0.61
-16	0.95	0.65
-15.6	0.94	0.59
-16.25	0.93	0.51
-17.49	0.93	0.42
-20.53	0.95	0.39
-23.63	0.95	0.3
-26.6	0.95	0.31
-30.61	0.82	0.19
-29.41	0.83	0.16
-30.88	0.9	0.24
-32.33	0.89	0.18
-34.17	0.89	0.3
-35.27	0.9	0.45
-41.77	0.83	0.21
-45.28	0.8	0.2
-51.63	0.73	0.23
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
